70834a68d2d98406	NAO_SEI		so titulo (YouTube) ou texto minimo
7ef2aadd3e1fba8b	NAO_SEI		so titulo (YouTube) ou texto minimo
903f34a596536eff	NAO_SEI		so titulo (YouTube) ou texto minimo
0b93e296e2447c9f	NO		sem cultura com momento (lido)
1afaaec333f3b1f6	NO		sem cultura com momento (lido)
c503294b0a68a0fb	NAO_SEI		so titulo (YouTube) ou texto minimo
78146f6d7bd1dd96	NAO_SEI		so titulo (YouTube) ou texto minimo
8f624d11970ee252	NO		sem cultura com momento (lido)
fcdfe7c6d48508e3	NO		sem cultura com momento (lido)
e740ddb1cd4562e2	NAO_SEI		so titulo (YouTube) ou texto minimo
fa05238313ea9349	NO		sem cultura com momento (lido)
6c01da1c6e32d395	NAO_SEI		so titulo (YouTube) ou texto minimo
f32f710215e9d063	NAO_SEI		so titulo (YouTube) ou texto minimo
80d42e3b37c3299c	NO		sem cultura com momento (lido)
676619dc091fd1c6	NO		sem cultura com momento (lido)
d5968c4fedc07599	NO		sem cultura com momento (lido)
04f4c1cbdde465f2	NAO_SEI		so titulo (YouTube) ou texto minimo
ddfc76081801f1bd	NAO_SEI		so titulo (YouTube) ou texto minimo
1354d1954deaed24	NAO_SEI		so titulo (YouTube) ou texto minimo
54fffcaf2f77e25a	NO		sem cultura com momento (lido)
cb3094602dbea6ea	NO		sem cultura com momento (lido)
3b0bd17e93aa84dc	NAO_SEI		so titulo (YouTube) ou texto minimo
8be3ed6d75d972b6	NO		sem cultura com momento (lido)
aeb30cb64b14d103	NAO_SEI		so titulo (YouTube) ou texto minimo
35d5dcd5b221dc8c	NO		sem cultura com momento (lido)
fd7b9cb8c0e131cb	NAO_SEI		so titulo (YouTube) ou texto minimo
5c0061863530a0db	NAO_SEI		so titulo (YouTube) ou texto minimo
f779154f59dfc57e	NAO_SEI		so titulo (YouTube) ou texto minimo
e6f15771641d8a41	NAO_SEI		so titulo (YouTube) ou texto minimo
b8f8922e3c8a06dc	NO		sem cultura com momento (lido)
e4a33710dde15b99	NO		sem cultura com momento (lido)
d3ad9dcc78827192	NAO_SEI		so titulo (YouTube) ou texto minimo
a75bcf2934c15f24	NO		sem cultura com momento (lido)
dc8d20150e44af1a	NAO_SEI		so titulo (YouTube) ou texto minimo
e4b0d302ecd921e0	NAO_SEI		so titulo (YouTube) ou texto minimo
1a095c454538dc69	NAO_SEI		so titulo (YouTube) ou texto minimo
e95059e9a2bc96d6	NO		sem cultura com momento (lido)
2d1e7fb860862160	NO		sem cultura com momento (lido)
f98e784df22ad144	NAO_SEI		so titulo (YouTube) ou texto minimo
ff2fa80d0aaddc94	NO		sem cultura com momento (lido)
55fdf973e4650dd4	NAO_SEI		so titulo (YouTube) ou texto minimo
8d8e2b7f788ac81c	NAO_SEI		so titulo (YouTube) ou texto minimo
4e4c1b0406f49c06	NAO_SEI		so titulo (YouTube) ou texto minimo
54588a9acfd9e9ef	NAO_SEI		so titulo (YouTube) ou texto minimo
69f4f818307be7e8	NAO_SEI		so titulo (YouTube) ou texto minimo
fa143b1398768589	NO		sem cultura com momento (lido)
aabf16db32b1f9d0	NAO_SEI		so titulo (YouTube) ou texto minimo
c93bdfa6b7b2bfb2	NAO_SEI		so titulo (YouTube) ou texto minimo
ba8a7b8d8d84ba4f	NAO_SEI		so titulo (YouTube) ou texto minimo
547041f0c22a8164	NAO_SEI		so titulo (YouTube) ou texto minimo
992b611b6fb4efca	NAO_SEI		so titulo (YouTube) ou texto minimo
95d60899f8020ada	NO		sem cultura com momento (lido)
2d90954f0873ea74	NAO_SEI		so titulo (YouTube) ou texto minimo
a88e5d2a98c95100	NAO_SEI		so titulo (YouTube) ou texto minimo
bf645ab606cfe5bf	NO		sem cultura com momento (lido)
d65e03250cb817d8	NO		sem cultura com momento (lido)
32f12c1f5f1dc72e	NAO_SEI		so titulo (YouTube) ou texto minimo
f03175e5a4d2fcbd	NO		sem cultura com momento (lido)
5cc86f549efcd03e	NAO_SEI		so titulo (YouTube) ou texto minimo
421da337865a27e8	NAO_SEI		so titulo (YouTube) ou texto minimo
