501603a4226da0dd01fae1e8a5d960e4ecb35c9742100f4a766daf0d54b0853f	YES		boletim por cultura com estadio/fase e defesa (lido antes da regua)
0003b6b3ef514436cf8fdd14edf842d2a1930ec6e26c94b4f87f603297e7f36a	YES		boletim por cultura com estadio/fase e defesa (lido antes da regua)
1f37e9fa5842a984cd569aa23fbe3f484d876075808c973b7bf96b023657e71a	YES		boletim por cultura com estadio/fase e defesa (lido antes da regua)
c8ef349e49a7d53d95feefc0a85e0f48bfdb9a9ba9fe450733c1b4b08be96d54	YES		boletim por cultura com estadio/fase e defesa (lido antes da regua)
77c33284db100cbf49d0360a339e1bf55f8fcde6e7a90e9c9f29af9cb63aabd4	YES		boletim por cultura com estadio/fase e defesa (lido antes da regua)
ba15108e62c0202b05a73a78ba701b1b2911570692308a458b3445efbe521810	YES		boletim por cultura com estadio/fase e defesa (lido antes da regua)
e20d61292e9e055129774c2b999843126bd2de7a5c279bd8e9edf96516cb8dd8	YES		boletim por cultura com estadio/fase e defesa (lido antes da regua)
05d1fc9fb8f579fc74e12d5c7903b6801bf46bfae2628bfea3ee54d02c3d6564	YES		boletim por cultura com estadio/fase e defesa (lido antes da regua)
b4a74e8868a9eb4ff52cc25e072f78b41c55e1ace32cf16e2636769c61527dba	YES		boletim por cultura com estadio/fase e defesa (lido antes da regua)
b9c3d574a3f58e5f7ca18aadf25e91c2ac1a15d56ddb167d7b2c3c584c66e7d7	YES		boletim por cultura com estadio/fase e defesa (lido antes da regua)
d3cfea156670b54cce2422d9748d7841bb3f88fda65dca6edb2e7ccb816e0169	YES		boletim por cultura com estadio/fase e defesa (lido antes da regua)
31e50159291aecbf4fd8c32a2a723198601cf9bc926ad84e31304b03501836b7	YES		boletim por cultura com estadio/fase e defesa (lido antes da regua)
d0fad597c63cc4386330a2550eb11d2fbba0857109e1020b0793032134959057	YES		boletim por cultura com estadio/fase e defesa (lido antes da regua)
7e4917cf9bfb07c361948798d546ae5bdf7db02863b669441c3a3e44f9a2b7cb	YES		boletim por cultura com estadio/fase e defesa (lido antes da regua)
d02f75bcf502eb36271f6f683650076195dd0fcf34ba43d0037a14a1d7aadbd9	YES		boletim por cultura com estadio/fase e defesa (lido antes da regua)
4eeca709c1fea6591aa397c683e411e66684ada045fa02a08c0cd3d2d79ec86a	YES		boletim por cultura com estadio/fase e defesa (lido antes da regua)
b2997df3659934233a161231159f717be7e405d20213f6a8b537bd0e7b731808	NO		boletim agrometeorologico semanal ER: diario meteo sem cultura nem fase (lido antes da regua)
6cb03ddf99a7b9461198e6dd44fbe433bd208cdcdecda50c824f8cab03119580	NO		boletim agrometeorologico semanal ER: diario meteo sem cultura nem fase (lido antes da regua)
8d085bd491281c5e25ed6f78e35872a2b2b42ccd8f2231e2c664b2537ea8f595	NO		boletim agrometeorologico semanal ER: diario meteo sem cultura nem fase (lido antes da regua)
