712ae395e5761b4f	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
742307bc84c025a4	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
1a3e9b352d6a6e4e	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
6c1470993a6985cd	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
a6515011e1f65d77	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
290dd720d1f4a23e	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
e2fff23f72b84bee	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
d8c4b58710b88070	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
bf02a610b7af4f6b	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
f12366156a0350be	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
4a4b9119ffd9fad9	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
5aa59558089218f1	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
3f0524a50ba4ea3b	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
b8225c5b81584140	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
48b40aa9509b1c9e	NAO_SEI		pagina inicial ARIF com aviso de monitorizacao dos vetores da Xylella no olivo (lida antes da regua)
17931e0db7b675da	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
34cb9798e2cf5688	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
ede1828915547b67	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
22bb75aabcb4d7f0	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
0d15d50709bcb956	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
c32a9f787d280327	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
64a64833be3d03fd	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
bd431e447ea60ec1	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
1a39cddc968e272a	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
a2b608fe7eb212bd	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
9c316ed67404b626	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
cb3bccd42c561349	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
45c9853772aa67cb	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
8d721d60fbe4da29	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
05b5e6a6be341b35	NO		sem cultura com momento: menus, mercado, vinho/eventos, administracao, noticia de tecnica (lida antes da regua)
