014e05f180ec3c72	NAO_SEI		diretivas de fruticultura integrada do ano: orientam sem o momento
0208a0b213527df6	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
021837f126ef5e6d	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
02407ca0f8b93a4f	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
0334f609befba8ed	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
036cde2c023bfe05	YES		culturas em antecipacao sobre os tempos de colheita (Apofruit)
0a33635858dc7233	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
0acb952d9bd5bb6a	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
0e21d86869c6ba16	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
12c9793f2e7ee012	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
15664f038a78d9c4	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
21ea087a210cc242	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
21feb3b47bbe9192	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
22a92de22c12ca28	NAO_SEI		pera Conference: tempos de colheita para conservacao, em artigo de variedade/mercado
2566545a4156038d	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
26f39b6ad3d6ac13	NAO_SEI		decreto flavescencia dourada: data regulatoria != janela
27291856c2289591	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
2ba104c68a731fea	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
2c71504d0c89d1b7	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
2cc7be4c80e9afdd	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
2d7d4d39ff5a9596	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
2f94e8c17f04eccd	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
2fb582f6ef814a53	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
307cacb24e9a1965	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
371aa673910520bc	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
433a3f5deb502e02	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
4417d69f892f9454	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
4b21c760d09bc403	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
506980d08e3312f6	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
54adfdf6d4392940	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
5535664a4f7fcce5	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
